Study_id,Study_name,country,ISO,admin1,Mul_admin1,time,age_l,age_u,age_mid,total,pos,neg
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,19,19,19.5,23,11,12
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,20,20,20.5,23,13,10
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,21,21,21.5,22,9,13
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,22,22,22.5,22,5,17
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,23,23,23.5,27,10,17
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,24,24,24.5,25,5,20
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,25,25,25.5,34,13,21
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,26,26,26.5,30,14,16
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,27,27,27.5,29,14,15
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,28,28,28.5,26,13,13
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,29,29,29.5,32,13,19
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,30,30,30.5,27,15,12
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,31,31,31.5,21,6,15
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,32,32,32.5,35,17,18
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,33,33,33.5,26,12,14
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,34,34,34.5,32,12,20
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,35,35,35.5,32,15,17
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,36,36,36.5,19,7,12
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,37,37,37.5,30,17,13
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,38,38,38.5,27,14,13
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,39,39,39.5,32,17,15
Isabel_Rodriguez_Barraquer,Isabel RB et al,India,IND,Tamil Nadu,0,2011,40,40,40.5,62,30,32
Padbidri_HI,Padbidri VS et al/HI,India,IND,Andaman and Nicobar,0,1988,0,9,5,184,7,177
Padbidri_HI,Padbidri VS et al/HI,India,IND,Andaman and Nicobar,0,1988,10,19,15,834,6,828
Padbidri_HI,Padbidri VS et al/HI,India,IND,Andaman and Nicobar,0,1988,20,29,25,439,13,426
Padbidri_HI,Padbidri VS et al/HI,India,IND,Andaman and Nicobar,0,1988,30,39,35,301,14,287
Padbidri_HI,Padbidri VS et al/HI,India,IND,Andaman and Nicobar,0,1988,40,99,70,422,24,398
Padbidri_N_anti,Padbidri VS et al/NT,India,IND,Andaman and Nicobar,0,1988,0,9,5,7,0,7
Padbidri_N_anti,Padbidri VS et al/NT,India,IND,Andaman and Nicobar,0,1988,10,19,15,8,0,8
Padbidri_N_anti,Padbidri VS et al/NT,India,IND,Andaman and Nicobar,0,1988,20,29,25,11,1,10
Padbidri_N_anti,Padbidri VS et al/NT,India,IND,Andaman and Nicobar,0,1988,30,39,35,13,0,13
Padbidri_N_anti,Padbidri VS et al/NT,India,IND,Andaman and Nicobar,0,1988,40,49,45,20,8,12
Kuan,Kuan el al,Nicaragua,NIC,Managua,0,2015,2,4,3.5,793,38,755
Kuan,Kuan el al,Nicaragua,NIC,Managua,0,2015,5,9,7.5,1336,56,1280
Kuan,Kuan el al,Nicaragua,NIC,Managua,0,2015,10,14,12.5,1233,110,1123
Kuan,Kuan el al,Nicaragua,NIC,Managua,0,2015,15,29,22.5,240,33,207
Kuan,Kuan el al,Nicaragua,NIC,Managua,0,2015,30,44,37.5,214,22,192
Kuan,Kuan el al,Nicaragua,NIC,Managua,0,2015,45,59,52.5,202,29,173
Kuan,Kuan el al,Nicaragua,NIC,Managua,0,2015,60,99,80,192,27,165
Anastasia_Bacci,Anastasia B et al,Benin,BEN,Littoral,0,2006,14,20,17.5,26,15,11
Anastasia_Bacci,Anastasia B et al,Benin,BEN,Littoral,0,2006,21,30,26,185,60,125
Anastasia_Bacci,Anastasia B et al,Benin,BEN,Littoral,0,2006,31,42,37,131,46,85
Maurice Demanou,Maurice D et al,Cameroon,CMR,Nord-Ouest,0,2007,5,14,10,6,6,0
Maurice Demanou,Maurice D et al,Cameroon,CMR,Nord-Ouest,0,2007,15,29,22.5,5,4,1
Maurice Demanou,Maurice D et al,Cameroon,CMR,Nord-Ouest,0,2007,30,44,37.5,25,21,4
Maurice Demanou,Maurice D et al,Cameroon,CMR,Nord-Ouest,0,2007,45,59,52.5,25,23,2
Maurice Demanou,Maurice D et al,Cameroon,CMR,Nord-Ouest,0,2007,60,99,80,44,41,3
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,0,0,0.5,2,1,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,1,1,1.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,2,2,2.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,3,3,3.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,4,4,4.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,5,5,5.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,6,6,6.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,7,7,7.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,8,8,8.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,9,9,9.5,2,1,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,10,10,10.5,3,0,3
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,11,11,11.5,3,1,2
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,12,12,12.5,3,0,3
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,13,13,13.5,3,0,3
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,14,14,14.5,2,0,2
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,15,15,15.5,3,2,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,16,16,16.5,2,0,2
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,17,17,17.5,3,1,2
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,18,18,18.5,4,1,3
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,19,19,19.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,20,20,20.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,21,21,21.5,3,0,3
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,22,22,22.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,23,23,23.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,24,24,24.5,1,1,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,25,25,25.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,26,26,26.5,3,1,2
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,27,27,27.5,3,0,3
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,28,28,28.5,2,0,2
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,29,29,29.5,2,1,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,30,30,30.5,2,0,2
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,31,31,31.5,2,0,2
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,32,32,32.5,1,1,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,33,33,33.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,34,34,34.5,3,2,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,35,35,35.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,36,36,36.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,37,37,37.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,38,38,38.5,3,0,3
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,39,39,39.5,1,1,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,40,40,40.5,2,0,2
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,41,41,41.5,6,1,5
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,42,42,42.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,43,43,43.5,2,1,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,44,44,44.5,3,0,3
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,45,45,45.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,46,46,46.5,5,0,5
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,47,47,47.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,48,48,48.5,1,1,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,49,49,49.5,2,0,2
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,50,50,50.5,1,1,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,51,51,51.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,52,52,52.5,2,1,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,53,53,53.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,54,54,54.5,2,0,2
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,55,55,55.5,5,1,4
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,56,56,56.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,57,57,57.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,58,58,58.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,59,59,59.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,60,60,60.5,2,0,2
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,61,61,61.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,62,62,62.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,63,63,63.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,64,64,64.5,3,1,2
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,65,65,65.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,66,66,66.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,67,67,67.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,68,68,68.5,4,0,4
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,69,69,69.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,70,70,70.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,71,71,71.5,2,0,2
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,72,72,72.5,2,2,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,73,73,73.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,74,74,74.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,75,75,75.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,76,76,76.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,77,77,77.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,78,78,78.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,79,79,79.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,80,80,80.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,81,81,81.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,82,82,82.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,83,83,83.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,84,84,84.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,85,85,85.5,1,0,1
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,86,86,86.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,87,87,87.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,88,88,88.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,89,89,89.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,90,90,90.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,91,91,91.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,92,92,92.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,93,93,93.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,94,94,94.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,95,95,95.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,96,96,96.5,0,0,0
Rivaldo_V_Cunha,Rivaldo VC et al,Brazil,BRA,Rio Grande do Sul,0,2016,97,97,97.5,1,0,1
Noellie_Gay,Noellie G et al,Saint_Martin,MAF,,0,2014,0,29,15,37,5,32
Noellie_Gay,Noellie G et al,Saint_Martin,MAF,,0,2014,30,44,37.5,55,6,49
Noellie_Gay,Noellie G et al,Saint_Martin,MAF,,0,2014,45,59,52.5,66,14,52
Noellie_Gay,Noellie G et al,Saint_Martin,MAF,,0,2014,60,99,80,45,16,29
Kumar,Kumar NP et al,India,IND,Kerala,0,2009,7,20,14,33,14,19
Kumar,Kumar NP et al,India,IND,Kerala,0,2009,21,30,26,52,28,24
Kumar,Kumar NP et al,India,IND,Kerala,0,2009,31,40,36,86,63,23
Kumar,Kumar NP et al,India,IND,Kerala,0,2009,41,50,46,86,64,22
Kumar,Kumar NP et al,India,IND,Kerala,0,2009,51,60,56,90,69,21
Kumar,Kumar NP et al,India,IND,Kerala,0,2009,61,80,71,34,22,12
Daouda_Sissoko,Sissoko D et al ,Mayotte,MYT,,1,2006,2,14,8.5,302,100,202
Daouda_Sissoko,Sissoko D et al ,Mayotte,MYT,,1,2006,15,24,20,294,116,178
Daouda_Sissoko,Sissoko D et al ,Mayotte,MYT,,1,2006,25,34,30,193,80,113
Daouda_Sissoko,Sissoko D et al ,Mayotte,MYT,,1,2006,35,44,40,169,68,101
Daouda_Sissoko,Sissoko D et al ,Mayotte,MYT,,1,2006,45,54,50,107,29,78
Daouda_Sissoko,Sissoko D et al ,Mayotte,MYT,,1,2006,55,79,67.5,89,33,56
Kibet_Sergon_2007,Sergon K et al/2007,Comoros,COM,,1,2005,5,14,10,12,8,4
Kibet_Sergon_2007,Sergon K et al/2007,Comoros,COM,,1,2005,15,24,20,52,32,20
Kibet_Sergon_2007,Sergon K et al/2007,Comoros,COM,,1,2005,25,34,30,59,32,27
Kibet_Sergon_2007,Sergon K et al/2007,Comoros,COM,,1,2005,35,44,40,61,41,20
Kibet_Sergon_2007,Sergon K et al/2007,Comoros,COM,,1,2005,45,54,50,52,39,13
Kibet_Sergon_2007,Sergon K et al/2007,Comoros,COM,,1,2005,55,99,77.5,64,39,25
Kibet_Sergon_2008,Sergon K et al/2008,Kenya,KEN,Lamu,0,2004,1,4,3,7,6,1
Kibet_Sergon_2008,Sergon K et al/2008,Kenya,KEN,Lamu,0,2004,5,14,10,18,8,10
Kibet_Sergon_2008,Sergon K et al/2008,Kenya,KEN,Lamu,0,2004,15,24,20,61,39,22
Kibet_Sergon_2008,Sergon K et al/2008,Kenya,KEN,Lamu,0,2004,25,49,37.5,153,126,27
Kibet_Sergon_2008,Sergon K et al/2008,Kenya,KEN,Lamu,0,2004,50,80,65.5,43,33,10
Villarroel_Beni,Saba Villaroel MS et al/B,Bolivia (Plurinational State of),BOL,El Beni,0,2016,18,30,24.5,30,14,16
Villarroel_Beni,Saba Villaroel MS et al/B,Bolivia (Plurinational State of),BOL,El Beni,0,2016,31,40,36,20,10,10
Villarroel_Beni,Saba Villaroel MS et al/B,Bolivia (Plurinational State of),BOL,El Beni,0,2016,41,99,70.5,10,4,6
Villarroel_Santa_cruz,Saba Villaroel MS et al/SC,Bolivia (Plurinational State of),BOL,Santa Cruz,0,2017,18,30,24.5,66,35,31
Villarroel_Santa_cruz,Saba Villaroel MS et al/SC,Bolivia (Plurinational State of),BOL,Santa Cruz,0,2017,31,40,36,27,18,9
Villarroel_Santa_cruz,Saba Villaroel MS et al/SC,Bolivia (Plurinational State of),BOL,Santa Cruz,0,2017,41,99,70.5,15,6,9
Villarroel_Tarija,Saba Villaroel MS et al/T,Bolivia (Plurinational State of),BOL,Tarija,0,2017,18,30,24.5,86,5,81
Villarroel_Tarija,Saba Villaroel MS et al/T,Bolivia (Plurinational State of),BOL,Tarija,0,2017,31,40,36,15,0,15
Villarroel_Tarija,Saba Villaroel MS et al/T,Bolivia (Plurinational State of),BOL,Tarija,0,2017,41,99,70.5,10,1,9
Villarroel_La_Paz,Saba Villaroel MS et al/LP,Bolivia (Plurinational State of),BOL,La Paz,0,2017,18,30,24.5,57,1,56
Villarroel_La_Paz,Saba Villaroel MS et al/LP,Bolivia (Plurinational State of),BOL,La Paz,0,2017,31,40,36,20,2,18
Villarroel_La_Paz,Saba Villaroel MS et al/LP,Bolivia (Plurinational State of),BOL,La Paz,0,2017,41,99,70.5,16,0,16
Villarroel_Cochabamba,Saba Villaroel MS et al/C,Bolivia (Plurinational State of),BOL,Cochabamba,0,2017,18,30,24.5,46,4,42
Villarroel_Cochabamba,Saba Villaroel MS et al/C,Bolivia (Plurinational State of),BOL,Cochabamba,0,2017,31,40,36,18,0,18
Villarroel_Cochabamba,Saba Villaroel MS et al/C,Bolivia (Plurinational State of),BOL,Cochabamba,0,2017,41,99,70.5,13,2,11
Villarroel_all_sites,Saba Villaroel MS et al/all,Bolivia (Plurinational State of),BOL,"El Beni, Santa Cruz, Tarija, La Paz, Cochabamba",1,2017,18,30,24.5,285,59,226
Villarroel_all_sites,Saba Villaroel MS et al/all,Bolivia (Plurinational State of),BOL,"El Beni, Santa Cruz, Tarija, La Paz, Cochabamba",1,2017,31,40,36,100,30,70
Villarroel_all_sites,Saba Villaroel MS et al/all,Bolivia (Plurinational State of),BOL,"El Beni, Santa Cruz, Tarija, La Paz, Cochabamba",1,2017,41,99,70.5,64,13,51
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,0,0,0.5,0,0,0
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,1,1,1.5,1,0,1
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,2,2,2.5,3,0,3
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,3,3,3.5,1,0,1
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,4,4,4.5,4,0,4
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,5,5,5.5,3,0,3
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,6,6,6.5,0,0,0
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,7,7,7.5,3,0,3
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,8,8,8.5,1,0,1
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,9,9,9.5,0,0,0
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,10,10,10.5,3,0,3
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,11,11,11.5,2,0,2
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,12,12,12.5,1,0,1
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,13,13,13.5,2,0,2
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,14,14,14.5,1,0,1
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,15,15,15.5,2,0,2
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,16,16,16.5,1,0,1
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,17,17,17.5,1,0,1
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,18,18,18.5,3,0,3
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,19,19,19.5,4,0,4
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,20,20,20.5,3,0,3
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,21,21,21.5,3,0,3
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,22,22,22.5,1,0,1
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,23,23,23.5,5,0,5
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,24,24,24.5,0,0,0
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,25,25,25.5,1,0,1
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,26,26,26.5,1,0,1
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,27,27,27.5,2,0,2
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,28,28,28.5,4,0,4
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,29,29,29.5,1,0,1
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,30,30,30.5,2,0,2
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,31,31,31.5,0,0,0
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,32,32,32.5,2,0,2
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,33,33,33.5,2,1,1
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,34,34,34.5,0,0,0
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,35,35,35.5,5,1,4
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,36,36,36.5,2,0,2
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,37,37,37.5,1,0,1
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,38,38,38.5,4,0,4
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,39,39,39.5,1,0,1
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,40,40,40.5,3,0,3
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,41,41,41.5,2,0,2
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,42,42,42.5,1,0,1
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,43,43,43.5,0,0,0
Quan_AG,Quan TM et al/AG,Viet Nam,VNM,An Giang,0,2015,44,44,44.5,3,0,3
